"Transmitter Name","Transmitter ID"
"Satellite/GEOSAT/Transmitter/My_Transmitter",0

"Receiver Name","Receiver ID"
"Facility/My_Fac/Receiver/My_Rec",0

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
10 Aug 2024 12:18:00.000,0,25.000,31.2942,54.343,332.840,1.977,35928.3713,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:19:00.000,0,25.000,31.2942,54.343,332.838,1.977,35928.3755,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:20:00.000,0,25.000,31.2942,54.343,332.837,1.977,35928.3796,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:21:00.000,0,25.000,31.2942,54.343,332.836,1.977,35928.3837,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:22:00.000,0,25.000,31.2942,54.343,332.835,1.977,35928.3878,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:23:00.000,0,25.000,31.2942,54.343,332.834,1.977,35928.3919,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:24:00.000,0,25.000,31.2942,54.343,332.833,1.977,35928.3959,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:25:00.000,0,25.000,31.2942,54.343,332.832,1.977,35928.3999,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:26:00.000,0,25.000,31.2942,54.343,332.831,1.977,35928.4039,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:27:00.000,0,25.000,31.2942,54.343,332.830,1.977,35928.4079,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:28:00.000,0,25.000,31.2942,54.343,332.829,1.977,35928.4118,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:29:00.000,0,25.000,31.2942,54.343,332.828,1.977,35928.4158,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:30:00.000,0,25.000,31.2942,54.343,332.827,1.977,35928.4197,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:31:00.000,0,25.000,31.2942,54.343,332.826,1.977,35928.4235,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:32:00.000,0,25.000,31.2942,54.343,332.825,1.977,35928.4274,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:33:00.000,0,25.000,31.2942,54.343,332.824,1.977,35928.4312,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:34:00.000,0,25.000,31.2942,54.343,332.823,1.977,35928.4350,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:35:00.000,0,25.000,31.2942,54.343,332.822,1.977,35928.4388,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:36:00.000,0,25.000,31.2942,54.343,332.821,1.977,35928.4425,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:37:00.000,0,25.000,31.2942,54.343,332.820,1.977,35928.4462,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:38:00.000,0,25.000,31.2942,54.343,332.819,1.977,35928.4499,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:39:00.000,0,25.000,31.2942,54.343,332.818,1.977,35928.4536,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:40:00.000,0,25.000,31.2942,54.343,332.817,1.977,35928.4572,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:41:00.000,0,25.000,31.2942,54.343,332.816,1.977,35928.4608,0.000,0.000,15.000,-152.736,-152.736,-107.7581,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:42:00.000,0,25.000,31.2942,54.343,332.815,1.977,35928.4644,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:43:00.000,0,25.000,31.2942,54.343,332.814,1.977,35928.4680,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:44:00.000,0,25.000,31.2942,54.343,332.813,1.977,35928.4715,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:45:00.000,0,25.000,31.2942,54.343,332.813,1.977,35928.4750,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:46:00.000,0,25.000,31.2942,54.343,332.812,1.978,35928.4785,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:47:00.000,0,25.000,31.2942,54.343,332.811,1.978,35928.4820,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:48:00.000,0,25.000,31.2942,54.343,332.810,1.978,35928.4854,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:49:00.000,0,25.000,31.2942,54.343,332.809,1.978,35928.4888,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:50:00.000,0,25.000,31.2942,54.343,332.808,1.978,35928.4922,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:51:00.000,0,25.000,31.2942,54.343,332.808,1.978,35928.4956,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:52:00.000,0,25.000,31.2942,54.343,332.807,1.978,35928.4989,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:53:00.000,0,25.000,31.2942,54.343,332.806,1.978,35928.5022,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:54:00.000,0,25.000,31.2942,54.343,332.805,1.978,35928.5055,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:55:00.000,0,25.000,31.2942,54.343,332.805,1.978,35928.5087,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:56:00.000,0,25.000,31.2942,54.343,332.804,1.978,35928.5120,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:57:00.000,0,25.000,31.2942,54.343,332.803,1.978,35928.5151,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:58:00.000,0,25.000,31.2942,54.343,332.802,1.978,35928.5183,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 12:59:00.000,0,25.000,31.2942,54.343,332.802,1.978,35928.5215,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 13:00:00.000,0,25.000,31.2942,54.343,332.801,1.978,35928.5246,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,90.9257,32.0000,1.0000,0.000,0.0000,20.8120,15.8742,23.8223,18.8845,1.0000e-30,1.0000e-30,17.5541,3.2578,-124.3243
10 Aug 2024 13:01:00.000,0,25.000,31.2942,54.343,332.800,1.978,35928.5277,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,90.5827,32.0000,1.0000,0.000,0.0000,20.8120,15.5312,23.8223,18.5415,1.0000e-30,1.0000e-30,17.0581,3.7539,-123.8356
10 Aug 2024 13:02:00.000,0,25.000,31.2942,54.343,332.800,1.978,35928.5307,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,90.4014,32.0000,1.0000,0.000,0.0000,20.8120,15.3499,23.8223,18.3602,1.0000e-30,1.0000e-30,16.8027,4.0093,-123.5885
10 Aug 2024 13:03:00.000,0,25.000,31.2942,54.343,332.799,1.978,35928.5338,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,88.4642,32.0000,1.0000,0.000,0.0000,20.8120,13.4127,23.8223,16.4230,1.0000e-30,3.6824e-21,14.2852,6.5268,-121.0577
10 Aug 2024 13:04:00.000,0,25.000,31.2942,54.343,332.798,1.978,35928.5368,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,88.2530,32.0000,1.0000,0.000,0.0000,20.8120,13.2015,23.8223,16.2118,1.0000e-30,3.0275e-20,14.0283,6.7836,-120.7980
10 Aug 2024 13:05:00.000,0,25.000,31.2942,54.343,332.798,1.978,35928.5397,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,88.0976,32.0000,1.0000,0.000,0.0000,20.8120,13.0461,23.8223,16.0564,1.0000e-30,1.3392e-19,13.8410,6.9709,-120.6112
10 Aug 2024 13:06:00.000,0,25.000,31.2942,54.343,332.797,1.978,35928.5427,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,89.5054,32.0000,1.0000,0.000,0.0000,20.8120,14.4539,23.8223,17.4642,1.0000e-30,2.2470e-26,15.5964,5.2156,-122.3770
10 Aug 2024 13:07:00.000,0,25.000,31.2942,54.343,332.797,1.978,35928.5456,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,89.3929,32.0000,1.0000,0.000,0.0000,20.8120,14.3414,23.8223,17.3517,1.0000e-30,9.4745e-26,15.4506,5.3614,-122.2380
10 Aug 2024 13:08:00.000,0,25.000,31.2942,54.343,332.796,1.978,35928.5485,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,89.6112,32.0000,1.0000,0.000,0.0000,20.8120,14.5597,23.8223,17.5700,1.0000e-30,5.6153e-27,15.7345,5.0775,-122.5119
10 Aug 2024 13:09:00.000,0,25.000,31.2942,54.343,332.795,1.978,35928.5514,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,90.0852,32.0000,1.0000,0.000,0.0000,20.8120,15.0337,23.8223,18.0440,1.0000e-30,7.3084e-30,16.3669,4.4450,-123.1357
10 Aug 2024 13:10:00.000,0,25.000,31.2942,54.343,332.795,1.978,35928.5542,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,90.6837,32.0000,1.0000,0.000,0.0000,20.8120,15.6322,23.8223,18.6425,1.0000e-30,1.0000e-30,17.2025,3.6095,-123.9645
10 Aug 2024 13:11:00.000,0,25.000,31.2942,54.343,332.794,1.978,35928.5570,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 13:12:00.000,0,25.000,31.2942,54.343,332.794,1.978,35928.5598,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 13:13:00.000,0,25.000,31.2942,54.343,332.793,1.978,35928.5626,0.000,0.000,15.000,-152.736,-152.736,-107.7582,0.0000,207.0784,0.0000,0.0000,0.0000,0.0000,207.0784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8635,95.8635,32.0000,1.0000,0.000,0.0000,20.8120,20.8120,23.8223,23.8223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
